"","location","city","country","utc","local","parameter","value","unit","latitude","longitude","attribution","fyh","fecha","horas","dias","meses"
"547","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T11:00:00.000Z","2019-08-18T06:00:00-05:00","o3",0.0017,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 11:00:00,2019-08-18,11,18,8
"548","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T10:00:00.000Z","2019-08-18T05:00:00-05:00","o3",0.0021,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 10:00:00,2019-08-18,10,18,8
"549","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T09:00:00.000Z","2019-08-18T04:00:00-05:00","o3",0.0029,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 09:00:00,2019-08-18,9,18,8
"550","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T08:00:00.000Z","2019-08-18T03:00:00-05:00","o3",0.0043,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 08:00:00,2019-08-18,8,18,8
"551","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T07:00:00.000Z","2019-08-18T02:00:00-05:00","o3",0.0105,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 07:00:00,2019-08-18,7,18,8
"552","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T06:00:00.000Z","2019-08-18T01:00:00-05:00","o3",0.0173,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 06:00:00,2019-08-18,6,18,8
"553","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T05:00:00.000Z","2019-08-18T00:00:00-05:00","o3",0.0162,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 05:00:00,2019-08-18,5,18,8
"554","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T04:00:00.000Z","2019-08-17T23:00:00-05:00","o3",0.015,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 04:00:00,2019-08-18,4,18,8
"555","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T03:00:00.000Z","2019-08-17T22:00:00-05:00","o3",0.0156,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 03:00:00,2019-08-18,3,18,8
"556","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T02:00:00.000Z","2019-08-17T21:00:00-05:00","o3",0.0206,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 02:00:00,2019-08-18,2,18,8
"557","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T01:00:00.000Z","2019-08-17T20:00:00-05:00","o3",0.0239,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 01:00:00,2019-08-18,1,18,8
"558","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-18T00:00:00.000Z","2019-08-17T19:00:00-05:00","o3",0.0294,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-18 00:00:00,2019-08-18,0,18,8
"559","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T23:00:00.000Z","2019-08-17T18:00:00-05:00","o3",0.0321,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 23:00:00,2019-08-17,23,17,8
"560","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T22:00:00.000Z","2019-08-17T17:00:00-05:00","o3",0.0353,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 22:00:00,2019-08-17,22,17,8
"561","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T21:00:00.000Z","2019-08-17T16:00:00-05:00","o3",0.0337,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 21:00:00,2019-08-17,21,17,8
"562","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T20:00:00.000Z","2019-08-17T15:00:00-05:00","o3",0.0382,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 20:00:00,2019-08-17,20,17,8
"563","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T19:00:00.000Z","2019-08-17T14:00:00-05:00","o3",0.0398,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 19:00:00,2019-08-17,19,17,8
"564","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T18:00:00.000Z","2019-08-17T13:00:00-05:00","o3",0.0389,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 18:00:00,2019-08-17,18,17,8
"565","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T17:00:00.000Z","2019-08-17T12:00:00-05:00","o3",0.0366,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 17:00:00,2019-08-17,17,17,8
"566","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T16:00:00.000Z","2019-08-17T11:00:00-05:00","o3",0.0335,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 16:00:00,2019-08-17,16,17,8
"567","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T15:00:00.000Z","2019-08-17T10:00:00-05:00","o3",0.028,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 15:00:00,2019-08-17,15,17,8
"568","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T14:00:00.000Z","2019-08-17T09:00:00-05:00","o3",0.0145,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 14:00:00,2019-08-17,14,17,8
"569","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T13:00:00.000Z","2019-08-17T08:00:00-05:00","o3",0.0034,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 13:00:00,2019-08-17,13,17,8
"570","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T12:00:00.000Z","2019-08-17T07:00:00-05:00","o3",0.0028,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 12:00:00,2019-08-17,12,17,8
"571","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T11:00:00.000Z","2019-08-17T06:00:00-05:00","o3",0.0047,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 11:00:00,2019-08-17,11,17,8
"572","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T10:00:00.000Z","2019-08-17T05:00:00-05:00","o3",0.0076,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 10:00:00,2019-08-17,10,17,8
"573","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T09:00:00.000Z","2019-08-17T04:00:00-05:00","o3",0.0113,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 09:00:00,2019-08-17,9,17,8
"574","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T08:00:00.000Z","2019-08-17T03:00:00-05:00","o3",0.0158,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 08:00:00,2019-08-17,8,17,8
"575","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T07:00:00.000Z","2019-08-17T02:00:00-05:00","o3",0.0139,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 07:00:00,2019-08-17,7,17,8
"576","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T06:00:00.000Z","2019-08-17T01:00:00-05:00","o3",0.0142,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 06:00:00,2019-08-17,6,17,8
"577","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T05:00:00.000Z","2019-08-17T00:00:00-05:00","o3",0.0154,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 05:00:00,2019-08-17,5,17,8
"578","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T04:00:00.000Z","2019-08-16T23:00:00-05:00","o3",0.0145,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 04:00:00,2019-08-17,4,17,8
"579","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T03:00:00.000Z","2019-08-16T22:00:00-05:00","o3",0.0159,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 03:00:00,2019-08-17,3,17,8
"580","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T02:00:00.000Z","2019-08-16T21:00:00-05:00","o3",0.0215,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 02:00:00,2019-08-17,2,17,8
"581","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T01:00:00.000Z","2019-08-16T20:00:00-05:00","o3",0.0154,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 01:00:00,2019-08-17,1,17,8
"582","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-17T00:00:00.000Z","2019-08-16T19:00:00-05:00","o3",0.0174,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-17 00:00:00,2019-08-17,0,17,8
"583","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T23:00:00.000Z","2019-08-16T18:00:00-05:00","o3",0.031,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 23:00:00,2019-08-16,23,16,8
"584","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T22:00:00.000Z","2019-08-16T17:00:00-05:00","o3",0.0345,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 22:00:00,2019-08-16,22,16,8
"585","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T21:00:00.000Z","2019-08-16T16:00:00-05:00","o3",0.0392,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 21:00:00,2019-08-16,21,16,8
"586","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T20:00:00.000Z","2019-08-16T15:00:00-05:00","o3",0.0406,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 20:00:00,2019-08-16,20,16,8
"587","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T19:00:00.000Z","2019-08-16T14:00:00-05:00","o3",0.0416,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 19:00:00,2019-08-16,19,16,8
"588","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T18:00:00.000Z","2019-08-16T13:00:00-05:00","o3",0.0462,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 18:00:00,2019-08-16,18,16,8
"589","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T17:00:00.000Z","2019-08-16T12:00:00-05:00","o3",0.0464,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 17:00:00,2019-08-16,17,16,8
"590","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T16:00:00.000Z","2019-08-16T11:00:00-05:00","o3",0.0334,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 16:00:00,2019-08-16,16,16,8
"591","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T15:00:00.000Z","2019-08-16T10:00:00-05:00","o3",0.0151,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 15:00:00,2019-08-16,15,16,8
"592","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T14:00:00.000Z","2019-08-16T09:00:00-05:00","o3",0.0072,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 14:00:00,2019-08-16,14,16,8
"593","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T13:00:00.000Z","2019-08-16T08:00:00-05:00","o3",0.007,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 13:00:00,2019-08-16,13,16,8
"594","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T12:00:00.000Z","2019-08-16T07:00:00-05:00","o3",0.0016,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 12:00:00,2019-08-16,12,16,8
"595","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T11:00:00.000Z","2019-08-16T06:00:00-05:00","o3",0.0032,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 11:00:00,2019-08-16,11,16,8
"596","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T10:00:00.000Z","2019-08-16T05:00:00-05:00","o3",0.0085,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 10:00:00,2019-08-16,10,16,8
"597","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T09:00:00.000Z","2019-08-16T04:00:00-05:00","o3",0.008,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 09:00:00,2019-08-16,9,16,8
"598","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T08:00:00.000Z","2019-08-16T03:00:00-05:00","o3",0.0125,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 08:00:00,2019-08-16,8,16,8
"599","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T07:00:00.000Z","2019-08-16T02:00:00-05:00","o3",0.015,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 07:00:00,2019-08-16,7,16,8
"600","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T06:00:00.000Z","2019-08-16T01:00:00-05:00","o3",0.0158,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 06:00:00,2019-08-16,6,16,8
"601","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T05:00:00.000Z","2019-08-16T00:00:00-05:00","o3",0.0171,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 05:00:00,2019-08-16,5,16,8
"602","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T04:00:00.000Z","2019-08-15T23:00:00-05:00","o3",0.029,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 04:00:00,2019-08-16,4,16,8
"603","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T03:00:00.000Z","2019-08-15T22:00:00-05:00","o3",0.0304,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 03:00:00,2019-08-16,3,16,8
"604","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T02:00:00.000Z","2019-08-15T21:00:00-05:00","o3",0.0249,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 02:00:00,2019-08-16,2,16,8
"605","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T01:00:00.000Z","2019-08-15T20:00:00-05:00","o3",0.0204,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 01:00:00,2019-08-16,1,16,8
"606","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-16T00:00:00.000Z","2019-08-15T19:00:00-05:00","o3",0.0451,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-16 00:00:00,2019-08-16,0,16,8
"607","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-15T23:00:00.000Z","2019-08-15T18:00:00-05:00","o3",0.0532,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-15 23:00:00,2019-08-15,23,15,8
"608","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-15T22:00:00.000Z","2019-08-15T17:00:00-05:00","o3",-9999,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-15 22:00:00,2019-08-15,22,15,8
"609","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-15T21:00:00.000Z","2019-08-15T16:00:00-05:00","o3",0.046,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-15 21:00:00,2019-08-15,21,15,8
"610","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-15T20:00:00.000Z","2019-08-15T15:00:00-05:00","o3",0.0452,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-15 20:00:00,2019-08-15,20,15,8
"611","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-15T19:00:00.000Z","2019-08-15T14:00:00-05:00","o3",0.0447,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-15 19:00:00,2019-08-15,19,15,8
"612","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-15T18:00:00.000Z","2019-08-15T13:00:00-05:00","o3",0.0448,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-15 18:00:00,2019-08-15,18,15,8
"613","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-08-15T17:00:00.000Z","2019-08-15T12:00:00-05:00","o3",0.0443,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-08-15 17:00:00,2019-08-15,17,15,8
